@relation song_type
@attribute 'danceability' numeric
@attribute 'energy' numeric
@attribute 'key' numeric
@attribute 'loudness' numeric
@attribute 'speechiness' numeric
@attribute 'acousticness' numeric
@attribute 'instrumentalness' numeric
@attribute 'liveness' numeric
@attribute 'valence' numeric
@attribute 'tempo' numeric
@attribute 'class' string
@attribute 'id' string

@data
0.719,0.649,1,-8.884,0.0585,0.00951,0.771,0.118,0.67,79.996,playlist_11,06DXs2hBRdjNs1qE1iYCQQ
0.64,0.494,5,-14.224,0.0393,0.593,0.929,0.111,0.332,91.995,playlist_11,5XskKD00gs4XvV0J2PY3Wf
0.753,0.425,0,-9.468,0.0661,0.247,0.811,0.13,0.588,98.004,playlist_11,6nN9m73dugjVC2MCNpnq5o
0.358,0.137,6,-21.043,0.0387,0.984,0.838,0.096,0.0822,120.107,playlist_11,3mKB8BUg6JIXlNChQXQQNR
0.292,0.876,11,-7.403,0.306,0.00365,0.0153,0.244,0.0632,103.587,playlist_11,163G8sCjNA8rljKSffW03t
0.559,0.552,6,-11.645,0.0398,0.378,0.747,0.135,0.311,121.994,playlist_11,30bZbp1JbPVXhidkCm3ceh
0.761,0.715,7,-7.52,0.233,0.00124,0.409,0.124,0.366,94.989,playlist_11,147IpzivIvsYHkYS4nq2tK
0.614,0.833,8,-9.209,0.0297,0.442,0.934,0.0923,0.469,164.717,playlist_11,6iugUJxw11T9vfOehIzBvF
0.727,0.831,7,-5.553,0.0371,0.0535,0.132,0.0566,0.693,101.789,playlist_11,5Tp97LcL45G82uC6vaLvt5
0.741,0.657,0,-9.589,0.0374,0.00224,0.00756,0.0825,0.25,94.211,playlist_11,0uMn8WKu3qtQLaUyal1bsz
0.614,0.833,8,-9.209,0.0297,0.442,0.934,0.0923,0.469,164.717,playlist_11,6iugUJxw11T9vfOehIzBvF
0.61,0.426,0,-11.538,0.147,0.493,0.854,0.108,0.33,126.975,playlist_11,2TbQOKDTGrg3ppGkO3gltX
0.653,0.879,9,-7.069,0.0571,0.0913,0.186,0.129,0.0326,139.951,playlist_11,7usbPC0r2Scsv768oP5Uma
0.466,0.867,11,-6.275,0.304,0.0804,0,0.142,0.497,87.794,playlist_11,4dz67x29rpyfyHxG0lFSmJ
0.525,0.8,11,-11.484,0.122,0.000478,0.429,0.319,0.528,80.032,playlist_11,0FNjwjqMA5YvlTWsOG8qUO
0.775,0.571,8,-8.097,0.0342,0.0291,0.0882,0.0941,0.379,97.491,playlist_11,1SnpbRuM74XlUujYFvqWR3
0.662,0.69,5,-4.962,0.0337,0.403,0.000353,0.21,0.45,107,playlist_11,6ijikBGYf0OHlVIvm8lept
0.604,0.823,11,-5.389,0.0276,0.0429,0.128,0.117,0.19,125.876,playlist_11,3q2yH1T78FptWtAmCpQlrG
0.652,0.581,9,-8.511,0.0353,0.337,0.000101,0.0857,0.456,139.982,playlist_11,4FXj4ZKMO2dSkqiAhV7L8t
0.407,0.914,5,-4.531,0.0471,0.0000812,0.233,0.186,0.277,174.064,playlist_11,2FjKa1YG4rHkboNHsWO3iB
0.595,0.746,9,-9.519,0.0355,0.0000741,0.743,0.0766,0.247,139.976,playlist_11,0ydi4AWyWjhR0NhF3T9lXD
0.586,0.958,8,-4.013,0.0517,0.00024,0.581,0.365,0.676,139.956,playlist_11,6U1NDB1DscqQUGSHJnNwLL
0.834,0.76,8,-6.676,0.0729,0.0126,0.823,0.0318,0.656,128.005,playlist_11,4raUe9c8X1PYDhMnbjssS3
0.558,0.642,5,-5.206,0.0321,0.0000719,0.00746,0.201,0.482,99.977,playlist_11,0UPsdEgJx6ypkfFUxD3ZHh
0.404,0.629,6,-5.315,0.0487,0.196,0.0393,0.125,0.267,132.407,playlist_11,5YlhFrPeFdcpfwND0sSKQR
0.366,0.704,2,-6.758,0.0326,0.122,0.939,0.345,0.495,77.473,playlist_11,0V8jGgK39sLsj2yAHHPigU
0.506,0.952,11,-4.822,0.0929,0.00108,0.847,0.343,0.669,179.839,playlist_11,3sUJfv2J82Fi4srktLV2Mi
0.449,0.638,2,-12.81,0.0816,0.0101,0.854,0.948,0.39,73.637,playlist_11,4OmO3r5F1pWwxExUQhP2xN
0.63,0.605,0,-8.951,0.0414,0.484,0.0000929,0.298,0.266,115.277,playlist_11,5iSEsR6NKjlC9SrIJkyL3k
0.65,0.859,1,-4.54,0.0957,0.021,0,0.0986,0.169,127.828,playlist_11,2kfpH2OAAdpk5J3JaraAIh
0.525,0.538,11,-9.366,0.0783,0.14,0.117,0.095,0.802,175.953,playlist_11,085XpQzAKm4nAfcfRp2get
0.582,0.371,0,-8.519,0.0525,0.748,0.0000919,0.122,0.604,200.085,playlist_12,6l9HDwqU46DHCuNyvbmFdP
0.509,0.538,7,-7.335,0.0572,0.385,0,0.104,0.244,75.089,playlist_12,2jyjhRf6DVbMPU5zxagN2h
0.885,0.581,11,-8.813,0.0378,0.427,0.000204,0.0759,0.728,114.016,playlist_12,6vECYJHxYmm3Ydt3fF01pE
0.632,0.592,11,-9.735,0.162,0.124,0,0.53,0.499,89.522,playlist_12,6V5nMvQwsiyW7rEyZq3gfQ
0.715,0.715,5,-7.364,0.0904,0.0526,0,0.0936,0.506,134.923,playlist_12,7tmtOEDxPN7CWaQWBsG1DY
0.763,0.608,5,-8.1,0.035,0.262,0.000025,0.12,0.393,121.02,playlist_12,2glGP8kEfACgJdZ86kWxhN
0.628,0.629,6,-4.829,0.0485,0.118,0,0.102,0.3,157.99,playlist_12,0odHj0qIf86vHBsXB30IkZ
0.346,0.716,0,-10.001,0.0735,0.571,0,0.189,0.904,184.499,playlist_12,67csrS6po7IyXfwds4azjr
0.573,0.739,0,-5.74,0.129,0.0285,0,0.111,0.451,97.085,playlist_12,0prNGof3XqfTvNDxHonvdK
0.586,0.128,7,-9.297,0.0496,0.963,0,0.0858,0.371,123.498,playlist_13,0zMzyHAeMvwq5CRstru1Fp
0.728,0.253,0,-8.427,0.0304,0.887,0.0000111,0.133,0.457,140.923,playlist_13,2zhk0kypGeOPsaaZcjyc14
0.268,0.765,9,-4.891,0.0419,0.0298,0,0.0852,0.262,167.22,playlist_13,1Zx5Y46u3v32jRRIWtzQKN
0.566,0.311,7,-11.14,0.047,0.66,0.00633,0.182,0.234,75.017,playlist_13,3dFJn0eFwXGZipJMpDgFsW
0.52,0.329,2,-9.337,0.0381,0.725,0.0000131,0.333,0.171,87.857,playlist_13,2QgNcjwEn0vGmTommfszQd
0.324,0.355,11,-8.404,0.0318,0.83,0.0000712,0.0805,0.33,170.168,playlist_13,2PeQP3wjJ0ogwbUr1X6tU1
0.379,0.267,4,-8.981,0.0293,0.605,0.00322,0.152,0.229,135.198,playlist_13,7pq5vONxrAy8T773nhkiW3
0.421,0.407,10,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,playlist_13,6lanRgr6wXibZr8KgzXxBl
0.465,0.153,6,-8.85,0.0708,0.874,0,0.117,0.262,168.938,playlist_13,66ZEsTGwfUCcslLyIDCxzR
0.561,0.252,7,-9.448,0.0345,0.917,0,0.106,0.346,144.226,playlist_13,0RJmnZ23Usaa07LPUe4mGb
0.74,0.13,10,-12.591,0.0487,0.989,0.000541,0.117,0.491,125.797,playlist_13,07ceQy7UhpNDA2WhEOJgPp
0.764,0.809,10,-4.256,0.111,0.125,0.00000202,0.0678,0.586,105.002,playlist_13,3ZdCBj1cbossYy1O40ZmLD
0.477,0.242,8,-9.162,0.0529,0.928,0,0.0818,0.488,43.509,playlist_13,5hwh37sTi84MVhCBMWzhGE
0.441,0.922,6,-6.644,0.0655,0.000179,0.00000197,0.381,0.565,175.411,playlist_14,0HDaKOlVAfUWXdFR2RhBtN
0.665,0.834,4,-7.737,0.0576,0.21,0,0.452,0.411,105.292,playlist_14,3jS7bB0oXVOwGFZn3aE5NV
0.271,0.551,3,-8.46,0.0272,0.0307,0.000581,0.118,0.2,143.899,playlist_14,0wvIGFIgbyz4JNwQhZgTv2
0.355,0.791,8,-7.565,0.0453,0.00045,0,0.0969,0.758,106.392,playlist_14,6gZVQvQZOFpzIy3HblJ20F
0.702,0.898,9,-6.003,0.0373,0.00854,0.000154,0.0917,0.731,112.845,playlist_14,1C0pmryC2MdXfa7MZ9uIrU
0.521,0.919,2,-3.146,0.0475,0.000173,0.00218,0.301,0.746,131.726,playlist_14,3dnY1Rl8JnjP1ZDFGrDzfh
0.614,0.617,6,-10.417,0.12,0.0325,0.000116,0.289,0.788,170.84,playlist_14,2oxWmwLmnVkBujTbllajwo
0.615,0.657,7,-6.873,0.029,0.000372,0.0204,0.132,0.792,109.95,playlist_14,0ttHpMs250dpFkCYAnuhnE
0.591,0.79,4,-3.597,0.0432,0.00224,0.000886,0.292,0.961,104.171,playlist_14,0N7LKqYxUrg5UFb6Z4OSDF
0.582,0.519,4,-5.751,0.0293,0.0644,0.000129,0.22,0.318,160.112,playlist_14,37431qrKdYaPF0idZ7o1Zr
0.389,0.476,9,-9.342,0.0316,0.619,0.0000509,0.255,0.566,148.117,playlist_14,6txWz9UapYHVxEd7dDIHXT
0.398,0.945,6,-7.535,0.07,0.0128,0.000234,0.171,0.534,157.763,playlist_14,5wTMQjEx9LWeFwLjolPCUy
0.514,0.771,0,-5.756,0.0364,0.039,0,0.262,0.359,136.058,playlist_14,43NhiKnrtGqztxDqXrcUux
0.442,0.893,0,-4.878,0.0505,0.00844,0,0.529,0.712,148.119,playlist_14,12qZHAeOyTf93YAWvGDTat
0.629,0.867,7,-7.307,0.0603,0.0865,0,0.126,0.876,151.695,playlist_14,500Tkm3vJmVtdUwdCVxCTb
0.562,0.742,9,-6.355,0.0346,0.0369,0.00000147,0.102,0.793,165.6,playlist_14,27IRo2rYeizhRMDaNVplNM
0.427,0.337,5,-11.38,0.0324,0.0325,0.00215,0.0872,0.0849,114.075,playlist_14,2nzlgHTbUDzuRtTFoX3qfJ
0.318,0.721,7,-7.784,0.0356,0.00878,0,0.965,0.419,93.35,playlist_14,7CqLYoS03lJ3M8lM6ElOzj
0.263,0.871,2,-7.496,0.131,0.106,0,0.363,0.622,206.68,playlist_14,5YScXJKtefsgdskIy60N7A
0.684,0.645,0,-5.707,0.0272,0.589,0.00432,0.18,0.366,121.995,playlist_14,2PrUKG4kAO27esFEtQu9rL
0.54,0.423,6,-8.799,0.0283,0.294,0.0884,0.152,0.353,150.135,playlist_14,1HZ3cUZUw5htSFmah1V8Ko
0.578,0.817,0,-6.542,0.0363,0.183,0.00000306,0.285,0.726,141.621,playlist_14,5DiXcVovI0FcY2s0icWWUu
0.388,0.579,5,-6.983,0.0286,0.472,0.00055,0.219,0.381,70.662,playlist_14,1tjKIXd7DYNklhVSgBxREi
0.536,0.821,0,-9.681,0.0614,0.00783,0.0000888,0.109,0.684,101.922,playlist_14,5IeKoXLkGy5LSiKPCyUV9J
0.438,0.428,7,-14.861,0.0263,0.0841,0.0000463,0.138,0.209,94.864,playlist_14,1aLNpg2kKvUncflV8xE5AA
0.74,0.811,9,-4.148,0.0768,0.00155,0.000229,0.107,0.622,103.499,playlist_14,6GQ3WTaNHMFlVmN4burGat
0.715,0.78,2,-6.688,0.0327,0.0109,0.0017,0.119,0.838,115.897,playlist_14,5NLUcVnVHfnkt4uUexWdIH
0.482,0.807,0,-6.976,0.0457,0.0281,0,0.177,0.516,187.918,playlist_14,75HZ6Wxnw8xbgz6HU9kKCS
0.545,0.699,0,-8.76,0.0338,0.0000944,0.0000579,0.12,0.6,119.589,playlist_14,2hdhm6piUJnmKXmEmskXCg
0.371,0.609,11,-5.524,0.0295,0.386,0,0.104,0.426,136.526,playlist_14,5K7AMlpc4796JRWXb26nCV
0.483,0.818,11,-7.666,0.0444,0.114,0,0.367,0.691,175.668,playlist_14,4GiVcDqNQI0fc0yYuRGH9m
0.491,0.942,7,-5.333,0.132,0.156,0,0.367,0.387,100.446,playlist_14,37EJtTS7jT5WUyXGZzrwnI
0.69,0.803,4,-6.549,0.0354,0.032,0.0000201,0.0676,0.602,95.959,playlist_14,0hRK7UKSKVS5a18mxYT6pO
0.479,0.588,2,-10.773,0.0339,0.00214,0.709,0.319,0.305,177.014,playlist_14,6jc5gHCmrZW1XLcRM3wFlC
0.595,0.804,7,-7.911,0.0326,0.0129,0.0000197,0.299,0.586,89.846,playlist_14,6PNvv1dmDbOWrAYwEcuKBX
0.465,0.919,4,-4.025,0.0408,0.0000183,0.0000207,0.262,0.537,135.997,playlist_14,5OQsiBsky2k2kDKy2bX2eT
0.48,0.795,4,-6.408,0.0421,0.00236,0,0.189,0.432,114.674,playlist_14,74KI6d8jEM2zwOAo3luayU
0.301,0.823,1,-4.072,0.0433,0.000144,0.000309,0.0833,0.372,152.017,playlist_14,5b8WcvxD3oLBxV1oJQmhgy
0.494,0.913,4,-6.22,0.0477,0.012,0,0.0702,0.663,155.88,playlist_14,5yVqBhvmi3sBahhaSYpl27
0.471,0.797,6,-8.407,0.0389,0.000179,0.00000649,0.299,0.497,152.903,playlist_14,4o7ZPI2fmEi3piRe0Hrfpy
0.395,0.843,8,-4.476,0.0374,0.00483,0,0.0404,0.481,112.423,playlist_14,0nnwn7LWHCAu09jfuH1xTA
0.527,0.878,11,-5.704,0.0424,0.000555,0,0.0852,0.757,132.791,playlist_14,0RZuCBV900eNA2FXCQ3uUM
0.339,0.625,1,-8.57,0.028,0.057,0.000102,0.229,0.334,104.68,playlist_14,5zmaypMaWb21FUGBxbw8hT
0.315,0.715,11,-8.072,0.0362,0.00125,0.00000797,0.0942,0.497,155.925,playlist_14,6Qyc6fS4DsZjB2mRW9DsQs
0.381,0.732,10,-7.594,0.0536,0.00834,0.0101,0.0854,0.814,142.504,playlist_14,3LRJbFT9rKoKv4aW7PuBJC
0.486,0.747,6,-7.248,0.0407,0.0203,0.00607,0.0992,0.368,132.29,playlist_14,7gXdAqJLCa5aYUeLVxosOz
0.361,0.901,4,-4.133,0.0443,0.00152,0.000263,0.286,0.482,144.97,playlist_14,7cz70nyRXlCJOE85whEkgU
0.49,0.873,6,-5.861,0.0355,0.107,0.00000519,0.118,0.513,103.272,playlist_14,1OFKUn2VLafrHj7ybnap0Q
0.504,0.517,11,-8.284,0.0261,0.00132,0.0000787,0.0999,0.225,81.045,playlist_14,6EAmSw1T4RXN5xDRzQMADb
0.405,0.983,2,-5.043,0.134,0.00129,0.0421,0.322,0.455,146.923,playlist_14,75aAMxzv6OR4icdCR0X5by
0.651,0.793,4,-7.312,0.0338,0.0538,0.01,0.137,0.682,90.573,playlist_14,73fzhVcs7n1wZz84eoE2vs
0.411,0.497,9,-6.934,0.0342,0.459,0,0.304,0.322,125.398,playlist_14,2fnWvBrHM5Vlys7HwmYt5j
0.515,0.864,2,-5.384,0.0478,0.00182,0.0000732,0.108,0.232,153.966,playlist_14,3jt1UsYt6K1P7NrVDGie65
0.402,0.597,2,-9.258,0.0327,0.0385,0.00000209,0.109,0.496,81.806,playlist_14,7c1Dar0pIAW7w5TzaGjt9t
0.396,0.817,6,-7.282,0.045,0.00228,0.00417,0.372,0.0992,90.264,playlist_14,3LpnzPxkMI6XS4JCbhNeek
0.391,0.427,11,-9.271,0.0438,0.263,0.00000862,0.174,0.45,93.192,playlist_14,5vVmnv4EN3X2VBa5Fo3UFM
0.32,0.835,1,-5.902,0.0572,0.00463,0.00000106,0.294,0.352,132.105,playlist_14,0sqE6XPi9VAaWl5NxDyMQK
0.67,0.558,2,-9.159,0.0251,0.238,0,0.106,0.63,80.511,playlist_14,5mkGfmJGFZpwK9nA5amOhv
0.521,0.673,8,-8.685,0.0284,0.00573,0,0.12,0.543,108.031,playlist_14,5vYA1mW9g2Coh1HUFUSmlb
0.442,0.793,9,-5.152,0.0347,0.0456,0,0.328,0.437,80.985,playlist_14,66s45uMhk7Y4z0xUgESdm3
0.504,0.761,10,-5.446,0.0437,0.00628,0,0.0892,0.884,117.999,playlist_14,70fe354BpVKEvMY0de78YO
0.42,0.672,6,-7.902,0.027,0.0067,0,0.108,0.476,168.019,playlist_14,2KVwlelhxKUy8LVV6JypH3
0.42,0.33,9,-13.925,0.0275,0.245,0.000679,0.0677,0.175,157.143,playlist_14,1LzNfuep1bnAUR9skqdHCK
0.559,0.725,10,-8.631,0.0426,0.000365,0.553,0.112,0.501,90.012,playlist_14,39tLc4Xp58Lu4KcWHggeE2
0.256,0.641,1,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,playlist_14,11LmqTE2naFULdEP94AUBa
0.445,0.627,1,-12.185,0.0351,0.0881,0.000195,0.0896,0.332,113.151,playlist_14,5sWMEcMemPH3Bc8hxeivIi
0.502,0.912,1,-4.556,0.0564,0.0000255,0.000173,0.106,0.72,116.761,playlist_14,5ghIJDpPoe3CfHMGu71E6T
0.436,0.876,10,-4.902,0.0647,0.0000333,0.000104,0.205,0.512,157.044,playlist_14,30HCB1FoE77IfGRyNv4eFq
0.678,0.656,7,-6.41,0.0381,0.00174,0,0.0631,0.485,123.207,playlist_14,2YodwKJnbPyNKe8XXSE9V7
0.5,0.824,4,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,playlist_14,4P5KoWXOxwuobLmHXLMobV
0.487,0.852,10,-7.184,0.0489,0.0376,0.00000406,0.0995,0.666,143.258,playlist_14,020gYw7juUaNs2tLYMlfms
0.641,0.914,2,-4.798,0.05,0.0799,0.0000654,0.132,0.723,107.996,playlist_14,36bOT34EdRNrNhCWMwNJKu
0.522,0.707,5,-7.113,0.0354,0.24,0.0000204,0.156,0.572,76.05,playlist_14,5PsUB0ISfQxRLhF5DmI5Ks
0.378,0.896,2,-4.066,0.0407,0.000452,0,0.194,0.469,174.302,playlist_14,5qqabIl2vWzo9ApSC317sa
0.294,0.825,2,-3.771,0.0404,0.465,0.0841,0.354,0.122,150.338,playlist_14,1wo3UYTeizJHkwYIuLuBPF
0.722,0.895,11,-3.684,0.118,0.101,0.00000127,0.0695,0.963,143.383,playlist_14,51T1wGHtx6hXW89UCzw1Rc
0.285,0.846,2,-6.472,0.0438,0.0404,0,0.182,0.287,108.808,playlist_14,62nQ8UZVqR2RMvkJHkcO2o
0.445,0.671,2,-7.937,0.0387,0.165,0.0000156,0.0791,0.267,125.712,playlist_14,2B98ljvzqpCVgt5reTHq28
0.664,0.852,9,-4.996,0.029,0.174,0,0.1,0.807,125.632,playlist_14,2wVXSc0IrQVodHESUxVUJA
0.595,0.717,0,-4.803,0.0295,0.0779,0.00274,0.108,0.547,88.969,playlist_14,1G391cbiT3v3Cywg8T7DM1
0.559,0.345,4,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,playlist_14,3d9DChrdc6BOeFsbrZ3Is0
0.731,0.867,11,-5.881,0.032,0.0395,0,0.0861,0.776,104.019,playlist_14,3cfOd4CMv2snFaKAnMdnvK
0.404,0.72,10,-9.18,0.0623,0.0000559,0.836,0.0466,0.475,121.864,playlist_14,4qMzPtAZe0C9KWpWIzvZAP
0.476,0.855,8,-6.046,0.0265,0.0000253,0.69,0.049,0.408,82.955,playlist_14,1XPta4VLT78HQnVFd1hlsK
0.361,0.728,6,-8.519,0.0368,0.000291,0.000112,0.0701,0.155,105.768,playlist_14,7fURZRPkB2S70sYR1naKTK
0.544,0.905,7,-10.732,0.0646,0.00165,0.00000197,0.0532,0.825,103.594,playlist_14,0cuq829zRNq4AEdmDJA4aw
0.67,0.753,1,-5.058,0.0383,0.0208,0.00000271,0.147,0.555,90.385,playlist_14,2Z2vOukzwOgqR4dkymRSWd
0.799,0.696,7,-7.513,0.0859,0.0128,0.000333,0.331,0.62,95.637,playlist_14,5nkYHBWXu7KCgcdwP6jcB1
0.745,0.682,1,-4.39,0.0287,0.0105,0.0862,0.21,0.938,110.857,playlist_14,6zeDYmP3ARpURvpK29Q09P
0.833,0.679,8,-4.496,0.0365,0.0834,0.00258,0.0769,0.975,109.916,playlist_14,2ouURa1AIXp3AvkS52Jry5
0.835,0.648,1,-8.15,0.0488,0.0202,0.225,0.308,0.674,99.701,playlist_14,3uPfVXcjnpOjyzI3jb3js4
0.64,0.864,7,-6.576,0.0314,0.00832,0,0.123,0.701,102.026,playlist_14,42et6fnHCw1HIPSrdPprMl
0.599,0.543,0,-9.226,0.0302,0.0129,0.00204,0.291,0.624,91.105,playlist_14,3354J49VpkbZJho7Ztdzpw
0.561,0.593,5,-9.362,0.0264,0.00327,0.00144,0.0967,0.574,80.282,playlist_14,3Uvx1TO0Kg5HgGPk58lHXv
0.433,0.946,10,-5.138,0.0398,0.00264,0,0.198,0.578,95.169,playlist_14,4KoNBTm9a55KgLMtEaf3n6
0.675,0.553,7,-7.775,0.0486,0.0863,0.00000758,0.118,0.594,90.02,playlist_14,4ocbH5ZJqajZIpUrqRUoue
0.65,0.851,5,-6.519,0.0303,0.00117,0.0000339,0.0937,0.294,96.651,playlist_14,4SKlwyLMGQdzul5S5TvCh5
0.637,0.759,3,-6.389,0.0305,0.0504,0,0.0642,0.741,93.898,playlist_14,1X0Xqb78bHxwTB0CgOlpR5
0.362,0.911,9,-5.966,0.049,0.0336,0,0.466,0.498,171.112,playlist_14,3Z9PJ6xiEGmcqo2hESEB5n
0.701,0.539,2,-8.968,0.0277,0.000655,0.005,0.0589,0.752,107.531,playlist_14,0z1b34WikhOH9ZxU8QDWcv
0.494,0.913,0,-5.289,0.0378,0.000165,0.00898,0.247,0.478,99.92,playlist_14,7GuLQiPvQbfzP0kqcvgIQQ
0.615,0.657,7,-6.873,0.029,0.000372,0.0204,0.132,0.792,109.95,playlist_14,0ttHpMs250dpFkCYAnuhnE
0.667,0.774,7,-4.884,0.0317,0.0216,0.00026,0.0622,0.531,92.939,playlist_14,6LxQrMd70EbFNn5zbPIeNG
0.643,0.464,0,-8.113,0.1,0.343,0.000935,0.0873,0.21,100.002,playlist_15,1FejelrM94Ik1mlI64Ofpb
0.732,0.342,4,-8.99,0.0507,0.858,0.002,0.294,0.301,120.05,playlist_15,4gCnrdSPvwg38JvfPvjBA3
0.497,0.531,1,-9.148,0.0471,0.584,0.000172,0.11,0.232,89.978,playlist_15,4oON5A7Fq5gHle5CPJXSaz
0.626,0.432,2,-11.948,0.0283,0.633,0.00239,0.127,0.361,137.93,playlist_15,3G9ETaH55bMQx8hwNhAgbU
0.557,0.411,3,-12.563,0.0289,0.919,0.084,0.114,0.536,152.009,playlist_15,5nM4BZibzfbI2rDvMbu3bm
0.836,0.742,4,-8.673,0.109,0.269,0.0861,0.123,0.56,109.989,playlist_15,4jI1Qb39mRAx9TMiAOjCqX
0.809,0.356,11,-13.544,0.0345,0.124,0.235,0.109,0.228,115.999,playlist_15,0274J9gSKNXBWEuGgKkuHQ
0.656,0.806,1,-5.354,0.0433,0.0454,0.0000233,0.341,0.572,149.975,playlist_16,7w5Ww1cW8U9v8Q3g4qLpVD
0.543,0.676,11,-4.195,0.0278,0.33,0.0859,0.111,0.209,130.883,playlist_16,2TV1CEAFvQiiLhqxUOCQnC
0.507,0.595,2,-12.754,0.0314,0.00055,0.156,0.264,0.785,115.013,playlist_16,6DOJgDuUVDaJ98GQxwyLTh
0.639,0.76,0,-5.402,0.0317,0.00563,0,0.668,0.877,123.089,playlist_16,6qnaCx4wQQBqFd9XdQyWjC
0.627,0.721,0,-7.782,0.0304,0.296,0.0000641,0.231,0.383,130.08,playlist_16,728zbo72kOoYdGR3AhNsyF
0.715,0.259,8,-10.493,0.035,0.67,0,0.11,0.3,129.924,playlist_16,03HbxaCm8eBHLxbfdRRQ2e
0.527,0.622,4,-7.113,0.0339,0.196,0.00000132,0.309,0.506,118.496,playlist_16,4ZgRu1DdjHZXrqwKA1YlSr
0.483,0.619,4,-6.651,0.0331,0.00221,0.00000131,0.0943,0.467,121.223,playlist_16,6zG8ExGPrrmbuli65cZFJG
0.526,0.894,7,-4.197,0.0484,0.00375,0.496,0.0951,0.119,90,playlist_16,3axgqGqkHevsTI9mQLecD7
0.608,0.76,7,-3.566,0.0546,0.0178,0,0.129,0.476,90.012,playlist_16,5zGc4VrpbQu4ca3ZTebhfE
0.488,0.888,8,-5.711,0.052,0.00184,0.59,0.0692,0.365,117.947,playlist_16,5b9PdT1iD3rKYkhlIPRCy8
0.414,0.799,2,-8.253,0.0335,0.00199,0.507,0.114,0.283,126.852,playlist_16,4jyZ3I1hYRcOkI8RJhxgCb
0.566,0.835,9,-5.885,0.0504,0.000192,0,0.0581,0.749,116.041,playlist_16,68pN2UQYhwQgPy7VrCFKuV
0.231,0.962,4,-7.341,0.0753,0.0000797,0.00175,0.803,0.534,189.29,playlist_16,1xQE0QHrmJUQweLoMB0ZWC
0.669,0.545,1,-9.232,0.106,0.0276,0.0000106,0.261,0.317,95.605,playlist_16,7aIjefMJSpmNVivRcS1unF
0.425,0.593,4,-7.419,0.0241,0.35,0.488,0.216,0.653,170.506,playlist_16,6qV3OEpN6uFCZnzNSslbn1
0.648,0.458,5,-15.169,0.0311,0.864,0.0944,0.366,0.0848,119.96,playlist_16,2pYvd6cHcAIMAM6xMD6nok
0.718,0.583,7,-7.884,0.0288,0.623,0.000681,0.0612,0.422,119.971,playlist_16,0oiCeOPwm4zhwfyIpAE37y
0.448,0.815,0,-5.951,0.0361,0.0867,0.686,0.316,0.217,124.808,playlist_16,5cm47Nc1MWBVIkRFaXxvHY
0.344,0.673,8,-9.032,0.0409,0.813,0.343,0.367,0.423,80.499,playlist_16,4Itg0GtVXzHPK48JkKRkmH
0.633,0.405,10,-10.494,0.0336,0.0829,0.324,0.139,0.562,81.074,playlist_16,3GfZdJBB1cAbjSEIj3kraY
0.445,0.875,7,-4.054,0.0882,0.0285,0.0000149,0.271,0.517,166.081,playlist_16,3ti4eDm3s0dGWxQKeJ1OeM
0.475,0.881,2,-3.208,0.0574,0.0103,0.00000248,0.0739,0.427,140.912,playlist_16,6VVd4kRfzBsZqFbvEAjloh
0.534,0.758,0,-8.163,0.027,0.272,0.0894,0.259,0.537,134.883,playlist_16,6sZHpMj5Y5Ra99W0MJjZMP
0.507,0.666,2,-6.39,0.029,0.324,0.928,0.0793,0.331,99.992,playlist_16,0c5QKViNmTWyXJODcruNsr
0.636,0.68,11,-5.163,0.037,0.00756,0.0000284,0.0918,0.508,114.016,playlist_16,3L2o3fuMpHQsNHHeqDtGmz
0.429,0.865,9,-3.751,0.0625,0.00129,0,0.105,0.681,151.043,playlist_16,0xR5ZhiksJK6lMRdI6S2A4
0.273,0.933,10,-6.599,0.0988,0.0000771,0.763,0.232,0.314,85.194,playlist_16,79DaDiGhVkVQj8c6jmOffI
0.576,0.798,2,-8.031,0.0765,0.0975,0.000309,0.694,0.331,91.453,playlist_16,7hJ1bp2MzGuNFZF6mfj19Q
0.651,0.493,0,-6.386,0.0453,0.527,0.725,0.123,0.394,80.034,playlist_16,3JfjHs53c0T33lAN6czdqe
0.485,0.82,3,-4.085,0.0493,0.015,0.0000281,0.112,0.219,94.063,playlist_16,6I1HRAkeErdwrOJIfRrfIO
0.536,0.635,5,-7.145,0.0246,0.00081,0,0.0699,0.567,76.599,playlist_16,7GnCfb6wYzg3KyhbJCvOCv
0.565,0.775,1,-6.095,0.0294,0.0325,0.000123,0.114,0.458,117.998,playlist_16,1QOUzUgsxE88s1oNUtJyHL
0.567,0.865,7,-5.104,0.0393,0.00606,0.0000458,0.218,0.686,105.992,playlist_16,6oXUzxFOfdXbD8ivAfAraN
0.138,0.691,0,-7.976,0.0443,0.000377,0.786,0.0895,0.36,170.342,playlist_16,52UcjsM15hjCQAUbTW2hy1
0.608,0.634,4,-11.24,0.0727,0.0568,0.00615,0.116,0.84,147.515,playlist_16,72boGlgSwUK01n44O2tOCv
0.542,0.906,9,-4.213,0.0491,0.021,0.00043,0.377,0.515,120.014,playlist_16,75jHGZkVYcbLDlS1SQkWgz
